Minggu,screen_name,lang,created_at,fav_count,retweet_count,text,location
4,Bekasi110,in,10/22/2020 9:10,0,0,Masjid sebagai Pusat usaha Kesejahteraan Umat adalah terobosan pasangan Boby Nasution- Aulia Rahman… https://t.co/7ETuQji8Dd,
4,mela_meron4,in,10/22/2020 9:08,0,4,"RT @_Umamlik: Halloo warga medan dan sekitarnya 
Yuk salurkan aspirasi anda bersama bang Boby-bang Aulia #BobbyAuliaSolusinya 
Mengajak sem…",
4,batmanORI,in,10/22/2020 9:04,0,0,"Warga Kota Medan sangat membutuhkan BPJS Kesehatan.
Pasangan Boby-Aulia akan memaksimalkan program ini dengan benar… https://t.co/0R90CAhZv2","New Orleans, LA"
4,_Umamlik,in,10/22/2020 9:04,0,3,"RT @Mbemz_Blank: Hbs GMB 
skrng komunitas BENTOR yg mendeklarasikan dukunganny kepada pasangan 02 bang boby dan ban aulia.yg milenial akan…",
4,batmanORI,in,10/22/2020 9:03,0,0,#BobbyAuliaSolusinya Buruknya pelayanan kependudukan kota Medan selama ini akan menjadi prioritas Boby-Aulia. https://t.co/N6wndRjUBg,"New Orleans, LA"
4,Mbemz_Blank,in,10/22/2020 9:03,4,3,"Hbs GMB 
skrng komunitas BENTOR yg mendeklarasikan dukunganny kepada pasangan 02 bang boby dan ban aulia.yg milenia… https://t.co/7gpmdpoph1",Berpijak di Bumi
4,Herman_Top_,in,10/22/2020 9:02,0,0,"Mas Boby n Aulia untuk rakyat dan umat banyak. Mari antarkan mereka menjadi Wali kota Medan
#BobbyAuliaSolusinya https://t.co/PbTEosA8pj",
4,Herman_Top_,in,10/22/2020 9:02,0,0,"Pasangan Boby n Aulia yg memiliki visi misi jelas utk Kota Medan. Muda dan energik..
#BobbyAuliaSolusinya https://t.co/bMs1bs9bzd",
4,_Umamlik,in,10/22/2020 9:02,0,4,"RT @_Umamlik: Halloo warga medan dan sekitarnya 
Yuk salurkan aspirasi anda bersama bang Boby-bang Aulia #BobbyAuliaSolusinya 
Mengajak sem…",
4,_Umamlik,in,10/22/2020 9:01,5,4,"Halloo warga medan dan sekitarnya 
Yuk salurkan aspirasi anda bersama bang Boby-bang Aulia #BobbyAuliaSolusinya 
Me… https://t.co/w4dCXhA5Yz",
4,Mbemz_Blank,in,10/22/2020 9:00,2,1,#BobbyAuliaSolusinya Pastinya donk dengn memilih bang boby dan bang aulia akan mejadi lbh baik dr sebelumnya https://t.co/fcH1SZOq3t,Berpijak di Bumi
4,rid_mayar,fr,10/21/2020 9:13,0,0,@SusilawatiSisi2 Boby-Aulia 👍👍👍,Di ❤ mu
4,SumbagB,es,10/18/2020 11:15,0,0,Coblos boby aulia https://t.co/sFyKBpOAe3,
4,cak_sys,in,10/18/2020 11:02,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Kota Surabaya, Jawa Timur"
4,ayupuspawati12,in,10/18/2020 11:02,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","DKI Jakarta, Indonesia"
4,RinjaniJB,in,10/18/2020 10:57,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
4,RedWineMalbec,in,10/18/2020 10:49,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,AsritaDhara,in,10/18/2020 10:41,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,Je_Ly,in,10/18/2020 10:24,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
4,GalehJati5,in,10/18/2020 10:23,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Yogyakarta, Indonesia"
4,03__nakula,in,10/18/2020 10:20,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,auliyauly2,in,10/18/2020 10:16,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,Yubi666,in,10/18/2020 10:14,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",United States
4,Laskarpiningit1,in,10/18/2020 9:42,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
4,LavanaSweet__,in,10/18/2020 9:39,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,Boyzneboyzone,in,10/18/2020 9:34,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",north sumatra
4,IswantoBagaskar,in,10/18/2020 9:31,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","DKI Jakarta, Indonesia"
4,mannis_boy,in,10/18/2020 9:24,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,ApriliaLin,in,10/18/2020 9:22,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","DKI Jakarta, Indonesia"
4,adi_gallagher,in,10/18/2020 9:21,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,Ratulintang_,in,10/18/2020 9:21,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,guainjr,in,10/18/2020 9:12,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
4,Istanapasir2,in,10/18/2020 9:06,0,22,"RT @KelianBanjar_GK: Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",batas cakrawala🌅
4,KelianBanjar_GK,in,10/18/2020 9:05,22,22,"Jelas tujuanya dari program2 Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg… https://t.co/K14cTAl155","Denpasar, Bali"
4,INDRAARDIAWAN2,in,10/18/2020 7:37,0,1,"RT @PDI_Perjuangan: Wakil Ketua DPD PDI Perjuangan Sumut, Syarifah Khairiah Alatas terus bergerak mengkonsolidasikan kekuatan di kalangan I…","Kota Surabaya, Jawa Timur"
4,PDI_Perjuangan,in,10/18/2020 7:36,14,1,"Wakil Ketua DPD PDI Perjuangan Sumut, Syarifah Khairiah Alatas terus bergerak mengkonsolidasikan kekuatan di kalang… https://t.co/BJHWQTLMRM",Indonesia
4,wantahgdn,in,10/17/2020 11:20,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,wantahgdn,in,10/17/2020 11:16,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,kuda_trojan,in,10/17/2020 11:07,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…","Central Java, Indonesia"
4,LaskarSakti,in,10/17/2020 11:02,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,Liz3b3d,in,10/17/2020 10:55,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,P3nj3l4j4h_id,in,10/17/2020 10:36,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Angola
4,_daRNo_,in,10/17/2020 10:35,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…","Pondok Aren, Indonesia"
4,AprilLagiAza,in,10/17/2020 10:34,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Indonesia Tercinta
4,Yubi666,in,10/17/2020 10:32,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,United States
4,RinjaniJB,in,10/17/2020 10:32,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Indonesia
4,guainjr,in,10/17/2020 10:27,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,LaskarSakti,in,10/17/2020 10:23,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,RiuRizkiUtomo_,in,10/17/2020 10:21,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,Canden902,in,10/17/2020 10:21,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,adi_gallagher,in,10/17/2020 10:15,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,Je_Ly,in,10/17/2020 10:15,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",Indonesia
4,RinjaniJB,in,10/17/2020 10:12,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",Indonesia
4,AsritaDhara,in,10/17/2020 10:11,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,Laskarpiningit1,in,10/17/2020 10:08,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Indonesia
4,Liz3b3d,in,10/17/2020 10:06,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,LavanaSweet__,in,10/17/2020 10:00,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,Je_Ly,in,10/17/2020 9:59,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Indonesia
4,AsritaDhara,in,10/17/2020 9:58,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,ayupuspawati12,in,10/17/2020 9:56,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,"DKI Jakarta, Indonesia"
4,KelianBanjar_GK,in,10/17/2020 9:55,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…","Denpasar, Bali"
4,KrisnaCurvaNord,in,10/17/2020 9:55,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",Moxeristi
4,Goddess_ofNight,in,10/17/2020 9:52,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",Mansion of The Night
4,ayupuspawati12,in,10/17/2020 9:51,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…","DKI Jakarta, Indonesia"
4,bs_vito,in,10/17/2020 9:49,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,Laskarpiningit1,in,10/17/2020 9:47,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",Indonesia
4,cak_sys,in,10/17/2020 9:44,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…","Kota Surabaya, Jawa Timur"
4,RiuRizkiUtomo_,in,10/17/2020 9:44,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",
4,rembulaannn,in,10/17/2020 9:43,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,Qu99Senja,in,10/17/2020 9:43,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,KelianBanjar_GK,in,10/17/2020 9:41,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,"Denpasar, Bali"
4,al_k4tiri,in,10/17/2020 9:39,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,indonesia
4,GalehJati5,in,10/17/2020 9:39,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…","Yogyakarta, Indonesia"
4,Boyzneboyzone,in,10/17/2020 9:39,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,north sumatra
4,Goddess_ofNight,in,10/17/2020 9:37,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Mansion of The Night
4,cak_sys,in,10/17/2020 9:37,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,"Kota Surabaya, Jawa Timur"
4,auliyauly2,in,10/17/2020 9:36,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,LavanaSweet__,in,10/17/2020 9:34,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,GalehJati5,in,10/17/2020 9:33,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,"Yogyakarta, Indonesia"
4,maniek_ayie,in,10/17/2020 9:33,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,Indonesia
4,adi_gallagher,in,10/17/2020 9:33,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,Exodus_____,in,10/17/2020 9:33,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,
4,IswantoBagaskar,in,10/17/2020 9:32,0,32,RT @KrisnaCurvaNord: Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia sebaga…,"DKI Jakarta, Indonesia"
4,maniek_ayie,in,10/17/2020 9:32,0,22,"RT @al_k4tiri: Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.

Aulia R…",Indonesia
4,KrisnaCurvaNord,in,10/17/2020 9:31,33,32,Alhamdulillah bahwa ibu-ibu dipengajian Al Husna ini menyambut baik dan mendukung penuh pencalonan Boby - Aulia seb… https://t.co/dKzTfFyZgg,Moxeristi
4,al_k4tiri,in,10/17/2020 9:16,20,22,Lembaga Swadaya Masyarakat (LSM) Pakar harus menjadi ikon paradigma baru membawa Kota Medan kearah yang lebih baik.… https://t.co/Ft3y7bXuEi,indonesia
5,johannejagaNKRI,in,11/14/2020 0:02,0,0,"@PDI_Perjuangan Dorongan smangat tuk kemenangan Boby - Aulia.
#PDIPerjuangan",
5,satria_id_,in,11/12/2020 2:25,0,0,"@Dahnilanzar @prabowo @jokowi Pak Dahnil saya melihat foto anda bersanding dengan Boby dan Aulia di Medan,",
5,johannejagaNKRI,in,11/10/2020 12:51,0,0,"@PDI_Perjuangan Kurang apa lagi coba, becek2 juga dilibas demi ketemu warga. Menangkan Boby - Aulia
#PDIPerjuangan",
5,johannejagaNKRI,in,11/10/2020 12:48,0,0,"@PDI_Perjuangan Dah..mau pilih yg bagaimana lagi klau yg ini masih kurang terima yo kebangeten. Mengangkan Boby - Aulia
#PDIPerjuangan",
5,johannejagaNKRI,in,11/10/2020 12:00,1,0,"@PDI_Perjuangan Becek2 datang tuk temui warga, pastikan berikutnya tak becek lagi.
Menangkan Boby - Aulia.
#PDIPerjuangan",
5,johannejagaNKRI,in,11/8/2020 23:34,0,0,"@PDI_Perjuangan Yakin Medan lebih maju, pilih Boby - Aulia.
#PDIPerjuangan",
5,hanahana151,in,11/8/2020 15:09,0,1,"RT @riizkyprdna: Ni program bru boby dan aulia

Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Semoga�",
5,JanganJadiPaok,in,11/7/2020 7:25,0,0,"Bicara soal pungli, OKP mana yg digandeng sama Boby - Aulia? #medanbutuhperubahan #Medan #MedanNakal #medanmantul",
5,riizkyprdna,in,11/6/2020 14:18,4,1,"Ni program bru boby dan aulia

Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan.� https://t.co/CxhYFqpBEf",
5,RaisaTanjuang,in,11/6/2020 5:22,1,0,"Program Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Merupakan program baru� https://t.co/aHj4G5oTyk",
5,RaisaTanjuang,in,11/6/2020 5:21,1,0,"Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Merupakan program baru yg Bung� https://t.co/64Op9GIxcQ",
5,RaisaTanjuang,in,11/6/2020 5:20,0,0,"Dengan adanya Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Merupakan progra� https://t.co/ITmRsq86C2",
5,SuciTasna,in,11/6/2020 5:18,1,0,"Dengan adanya Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Merupakan progra� https://t.co/b5u1T4C1kb",
5,SuciTasna,in,11/6/2020 5:17,0,0,"Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Merupakan program baru yang Bu� https://t.co/Kpr7EIRdAP",
5,SuciTasna,in,11/6/2020 5:16,1,0,"Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Adalah program baru yang
Bung� https://t.co/x3ONBcXUqY",
5,hanasartik,in,11/6/2020 5:15,1,0,"Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Adalah program baru yang
Bung� https://t.co/eX7usgxepB",
5,hanasartik,in,11/6/2020 5:14,1,0,"Taman Baca, Sudut Literasi, dan Creative Hub yang akan dibangun di setiap kecamatan. Adalah program baru yang
Bung� https://t.co/pW3gP1qlJy",
5,hanasartik,in,11/6/2020 5:13,1,0,"Pengen bgt partisipasi diprogram baru yang Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan� https://t.co/tGDoESekLN",
5,uchiharis_,in,11/6/2020 5:11,3,0,"Aku salut sama program baru yang
Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan Creative H� https://t.co/VtVfYjd9Fk",
5,uchiharis_,in,11/6/2020 5:10,1,0,"Positif banget program baru yang
Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan Creative H� https://t.co/YOFK8Q2x3N",
5,uchiharis_,in,11/6/2020 5:09,2,0,"Gak sabar sama program baru yang
Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan Creative H� https://t.co/29v6DlO6BT",
5,IndahTinam,in,11/6/2020 5:08,1,0,"Semangat program baru
Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan Creative Hub yang aka� https://t.co/Qp9Br08B7P",
5,IndahTinam,in,11/6/2020 5:07,1,0,"Excited bgt sama program yg
Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan Creative Hub ya� https://t.co/E2bGE8ZVaJ",
5,IndahTinam,in,11/6/2020 5:06,1,0,"Dukung lingkungan(+) yang
Bung Boby dan Aulia susun yaitu program Taman Baca, Sudut Literasi, dan Creative Hub yang� https://t.co/IC9fNxI1C3",
6,MedanPilih,in,11/22/2020 2:43,0,0,"Masyarakat Medan menginginkan pelayanan publik yang cepat, tepat dan baik. Pilih kolaborasi Medan berkah. Bobby-Aul… https://t.co/PmMGxx0NvE",
6,budiarto689,in,11/22/2020 2:19,0,7,"RT @PDI_Perjuangan: Bobby-Aulia Akan Bangun Sistem Pelayanan Publik
Transparan, Cepat dan Tepat

https://t.co/MOET7EicDg

#PDIPerjuangan
#M…",
6,budiarto689,in,11/22/2020 2:16,0,0,@PDI_Perjuangan Debat tadi malam menunjukkan kelas Paslon Bobby-Aulia,
6,RoniSet41920892,in,11/22/2020 2:16,0,7,"RT @PDI_Perjuangan: Bobby-Aulia Akan Bangun Sistem Pelayanan Publik
Transparan, Cepat dan Tepat

https://t.co/MOET7EicDg

#PDIPerjuangan
#M…",
6,INDRAARDIAWAN2,in,11/22/2020 2:07,0,7,"RT @PDI_Perjuangan: Bobby-Aulia Akan Bangun Sistem Pelayanan Publik
Transparan, Cepat dan Tepat

https://t.co/MOET7EicDg

#PDIPerjuangan
#M…",
6,Susanti_75,in,11/22/2020 1:15,0,7,"RT @PDI_Perjuangan: Bobby-Aulia Akan Bangun Sistem Pelayanan Publik
Transparan, Cepat dan Tepat

https://t.co/MOET7EicDg

#PDIPerjuangan
#M…",
6,TukangAC12,in,11/22/2020 0:29,0,7,"RT @PDI_Perjuangan: Bobby-Aulia Akan Bangun Sistem Pelayanan Publik
Transparan, Cepat dan Tepat

https://t.co/MOET7EicDg

#PDIPerjuangan
#M…",
6,IdrahPutra,in,11/22/2020 0:10,0,45,"RT @bintangku206: ayoo sejenak menuju kota MEDAN ga kalah ""PANAS"" untuk masyarakat medan siapa kira2 yg kalian ""COBLOS"" 9 desember nanti
-A…",
6,widi_agustiana,in,11/21/2020 23:58,0,1,"Bobby-Aulia berniatan menciptakan kualitas kesehatan yang baik di kota Medan, dengan di gratiskannya BPJS dengan pe… https://t.co/fGXQEuvIic",
6,widi_agustiana,in,11/21/2020 23:58,0,1,"Pelayanan kesehatan menjadi hal penting bagi semua warga kota, tak terkecuali warga Medan. Bobby-Aulia akan memberi… https://t.co/yrivh630Xb",
6,NisrinaRarahayu,in,11/21/2020 23:58,0,1,"Penyedian rusun dari Bobby-Aulia berniatan membantu masyarakat kota Medan yang berpenghasilan rendah, agar bisa mem… https://t.co/2XffUUpOg6",
6,NisrinaRarahayu,in,11/21/2020 23:58,0,1,"Bobby-Aulia akan memperluas infrastruktur digital untuk sektor pendidikan, agar semua sekolah maupun institusi pend… https://t.co/rOoH752upk",
6,NisrinaRarahayu,in,11/21/2020 23:58,0,0,Bobby Nasution-Aulia Rachman bertekad mewujudkan keinginan warga Medan membangun taman Literasi. #Medan… https://t.co/XlfvVjWR3m,
6,ChusnurAnggrai1,in,11/21/2020 23:58,0,0,"Dengan banyaknya perbedaan di kota Medan, Bobby dan Aulia berkomitmen untuk menyatukan dan membentuk masyarakat den… https://t.co/OSPgQ8oz9S",
6,FitriaR69621897,in,11/21/2020 23:57,0,0,"Bobby-Aulia berniatan menciptakan kualitas kesehatan yang baik di kota Medan, dengan di gratiskannya BPJS dengan pe… https://t.co/Gl9nbkv68k",
6,FitriaR69621897,in,11/21/2020 23:57,0,0,"Pelayanan kesehatan menjadi hal penting bagi semua warga kota, tak terkecuali warga Medan. Bobby-Aulia akan memberi… https://t.co/axR9QmZANi",
6,DiajengPrahasti,in,11/21/2020 23:57,0,1,"Penyedian rusun dari Bobby-Aulia berniatan membantu masyarakat kota Medan yang berpenghasilan rendah, agar bisa mem… https://t.co/9ddJ3LWwBG",
6,DiajengPrahasti,in,11/21/2020 23:57,0,0,"Bobby-Aulia akan memperluas infrastruktur digital untuk sektor pendidikan, agar semua sekolah maupun institusi pend… https://t.co/zfy7da5vyF",
